country_id,winner_id,name,NumMatchWon
RUS,106053,Philip Davydenko,5
RUS,222795,Alina Lebedeva,5
RUS,221525,Ksenia Khlynova,5
RUS,222785,Nadezda Khalturina,5
RUS,238204,Zlata Yankovskaya,5
RUS,202620,Yuliya Kalabina,5
RUS,221591,Dinara Alloyarova,5
RUS,211824,Anastasiya Rychagova,5
RUS,215236,Maria Kononova,5
RUS,215920,Polina Nazarchuk,5
RUS,220407,Liubov Demidova,5
RUS,221238,Elizaveta Dementyeva,5
RUS,214658,Lusine Avanesyan,5
RUS,221347,Stanislava Bobrovnikova,5
RUS,220585,Anastasia Kuprina,5
RUS,222977,Dana Shakirova,5
RUS,220378,Azaliya Badegyeva,4
RUS,206133,Yanina Darishina,4
RUS,222065,Sofiia Likhacheva,4
RUS,215464,Aleksandra Kuznetsova,4
RUS,216114,Elizaveta Volodko,4
RUS,222495,Kristina Volgapkina,4
RUS,220280,Nasty Surkova,4
RUS,221358,Diana Nekhorosheva,4
RUS,106215,Mikhail Vaks,4
RUS,220515,Kamilla Kokeladze,4
RUS,211825,Anastasiya Saitova,4
RUS,214339,Arina Petrova,4
RUS,222779,Elizaveta Shebekina,4
RUS,245135,Yan Bondarevskiy,4
RUS,105533,Dmitry Surchenko,4
RUS,221215,Alisa Rastegaeva,4
RUS,201438,Ekaterina Bychkova,3
RUS,105645,Alexander Lobkov,3
RUS,214221,Ralina Kalimullina,3
RUS,214259,Valeriya Denisenko,3
RUS,111194,Evgeny Elistratov,3
RUS,213977,Yulia Bryzgalova,3
RUS,220656,Elizaveta Koklina,3
RUS,214513,Yulia Sokolovskaya,3
RUS,240999,Anna Zyryanova,3
RUS,221515,Maria Andrienko,3
RUS,215116,Melissa Ishuan Ifidzhen,3
RUS,221246,Kristina Kudryavtseva,3
RUS,224483,Aglaya Zaynieva,3
RUS,203380,Julia Valetova,3
RUS,221605,Polina Pavlova,2
RUS,221726,Dasha Borodatova,2
RUS,222568,Dariia Monakhova,2
RUS,144890,Dimitriy Voronin,2
RUS,239422,Edda Mamedova,2
RUS,215129,Alexandra Dubrovina,2
RUS,223070,Angelina Daniukova,2
RUS,220398,Kristina Sorokolet,2
RUS,213921,Aida Kalimullina,2
RUS,223178,Aleksandra Melnikova,2
RUS,208230,Alibek Kachmazov,2
RUS,230883,Lidiia Rasskovskaia,2
RUS,238206,Evelina Takhmazyan,2
RUS,214192,Sofia Salimova,2
RUS,122272,Kirill Komarov,2
RUS,207649,Savriyan Danilov,2
RUS,222793,Arina Atyushova,2
RUS,223061,Maria Nikitina,2
RUS,243424,Elina Zakharova,2
RUS,220899,Polina Akimova,2
RUS,239451,Anastasia Uspenskaia,2
RUS,223670,Diana Shnaider,2
RUS,220503,Ekaterina Kholopenko,2
RUS,220584,Sofya Treshcheva,2
RUS,221113,Anastasiya Kostromitina,2
RUS,215024,Kristina Kislyak,2
RUS,105545,Mikhail Fufygin,2
RUS,222962,Sofia Matiushova,2
RUS,219932,Polina Avdzhiyan,2
RUS,200594,Kristian Lozan,2
RUS,223058,Ekaterina Kabanova,1
RUS,111443,Vladimir Polyakov,1
RUS,223303,Darina Leonenko,1
RUS,222743,Vasilisa Belonog,1
RUS,207294,Roman Blokhin,1
RUS,215803,Daria Shelomentseva,1
RUS,211712,Polina Novoselova,1
RUS,222786,Mariya Polishchuk,1
RUS,132204,Matvey Khomentovskiy,1
RUS,206281,Mayya Katsitadze,1
RUS,223177,Inga Komleva,1
RUS,223109,Kristina Voronina,1
RUS,214536,Kamilla Galieva,1
RUS,221774,Marina Magai,1
RUS,223304,Victoria Matasova,1
RUS,223063,Katerina Petrova,1
RUS,243425,Anastasia Stepina,1
RUS,219640,Maria Mikhaylova,1
RUS,201371,Vera Dushevina,1
RUS,223056,Anna Kabanova,1
RUS,222319,Darya Gaifullina,1
RUS,221313,Syuzen Afifi,1
RUS,216184,Nina Olyanovskaya,1
RUS,134834,Artem Strokan,1
RUS,222557,Alina Trynkina,1
RUS,213792,Sofia Smagina,1
RUS,200130,Alexander Ovcharov,1
RUS,222539,Mariam Karadzhaeva,1
RUS,233742,Yaroslava Bartashevich,1
RUS,215598,Olesya Nesterovich,1
RUS,214289,Kseniia Bekker,1
RUS,214094,Vera Aleshcheva,1
RUS,220246,Daria Lukyanova,1
RUS,221560,Anna Lytneva,1
RUS,215646,Daria Rakitskaya,1
RUS,241014,Elizaveta Gavrilova,1
RUS,215235,Ulyana Shirokova,1
RUS,126720,Boris Pokotilov,1
RUS,222687,Margarita Ten,1
RUS,222153,Alyona Anufrenkova,1
RUS,220098,Shakhzoda Asimova,1
RUS,221646,Daria Soldatova,1
RUS,218328,Arina Kuznetsova,1
RUS,221208,Alena Nikishina,1
RUS,222778,Olga Lesnikova,1
RUS,220612,Anna Khudoley,1
RUS,105886,Anton Galkin,1
RUS,231643,Anastasiya Feklistova,1
RUS,104783,Mikhail Ledovskikh,1
RUS,105824,Kirill Dmitriev,1
RUS,221398,Daria Frayman,1
RUS,241743,Valeriia Krokhotina,1
RUS,223290,Violetta Borodina,1
RUS,203536,Nadezda Gorbachkova,1
SAM,210871,Steffi Carruthers,30
SGP,221105,Hx Izabella Tan,4
SGP,221824,Y kit Nicole Tan,1
SGP,221106,Lynelle En Tong Lim,1
SGP,222117,Michelle Yeo,1
SGP,221813,Ashley Kei Yim,1
SIN,210740,Stefanie Tan,34
SIN,215858,Charmaine Shi Yi Seah,10
SIN,215091,Sarah Pang,5
SLO,214461,Tamara Zidansek,202
SLO,201657,Nastja Kolar,172
SLO,105641,Blaz Rola,165
SLO,203435,Dalila Jakupovic,157
SLO,105379,Aljaz Bedene,152
SLO,211967,Nina Potocnik,145
SLO,201555,Polona Hercog,142
SLO,104882,Blaz Kavcic,140
SLO,215219,Kaja Juvan,128
SLO,214460,Manca Pislak,102
SLO,220713,Nika Radisic,75
SLO,220662,Veronika Erjavec,70
SLO,211738,Pia Cuk,56
SLO,222458,Pia Lovric,47
SLO,221151,Tina Cvetkovic,46
SLO,221139,Ziva Falkner,45
SLO,104813,Grega Zemlja,43
SLO,201656,Tadeja Majeric,33
SLO,216038,Kristina Novak,19
SLO,221140,Noka Juric,15
SLO,203457,Polona Rebersak,13
SLO,215967,Sasa Klanecek,13
SLO,213744,Eva Zagorac,10
SLO,223308,Ela Nala Milic,7
SLO,106247,Nik Razborsek,6
SLO,221261,Nika Zupancic,5
SLO,220463,Anja Gal,4
SLO,214147,Pia Brglez,4
SLO,105587,Tom Kocevar Desman,4
SLO,223337,Petja Drame,3
SLO,223445,Meta Marenk,3
SLO,214026,Natalija Sipek,2
SLO,230885,Masa Viriant,2
SLO,216008,Moni Potrc,2
SLO,220527,Maja Makoric,2
SLO,202088,Sven Lah,1
SLO,144753,Aljaz Jakob Kaplja,1
SLO,215760,Nina Kolar,1
SLO,223442,Alja Belinger,1
SLO,133766,Dorian Tomaz Janezic,1
SLO,223085,Tara Katarina Milic,1
SLO,126473,Aljaz Radinski,1
SLO,222619,Anali Kocevar,1
SLO,239426,Hana Becirovic Novak,1
SLO,133773,Domen Gostincar,1
SLO,223441,Tajda Zalokar,1
SRB,104925,Novak Djokovic,289
SRB,105936,Filip Krajinovic,178
SRB,111513,Laslo Djere,168
SRB,105583,Dusan Lajovic,156
SRB,211411,Nina Stojanovic,148
SRB,211407,Dejana Radanovic,146
SRB,110748,Nikola Milojevic,143
SRB,203429,Tamara Curovic,141
SRB,202434,Aleksandra Krunic,136
SRB,211412,Bojana Marinkovic,132
SRB,210337,Natalija Kostic,131
SRB,211736,Ivana Jorovic,128
SRB,200175,Miomir Kecmanovic,125
SRB,104678,Viktor Troicki,122
SRB,105905,Danilo Petrovic,110
SRB,215337,Olga Danilovic,106
SRB,106353,Pedja Krstin,103
SRB,206049,Jovana Jaksic,101
SRB,203303,Ana Veselinovic,72
SRB,220430,Mihaela Djakovic,62
SRB,105181,Miljan Zekic,61
SRB,204301,Barbara Bonic,54
SRB,104386,Janko Tipsarevic,54
SRB,216007,Draginja Vukovic,54
SRB,214660,Katarina Kozarov,42
SRB,220822,Andjela Jocovic,35
SRB,220556,Tamara Malesevic,34
SRB,215293,Jana Bojovic,34
SRB,106311,Marko Tepavac,33
SRB,201347,Jelena Jankovic,32
SRB,220429,Elena Milovanovic,31
SRB,221435,Doroteja Joksovic,27
SRB,203349,Milana Spremo,25
SRB,215393,Tijana Spasojevic,23
SRB,105677,Nikola Cacic,23
SRB,210781,Kristina Ostojic,22
SRB,223343,Nikol Palecek,19
SRB,216565,Nevena Sokovic,19
SRB,201570,Vesna Dolonc,19
SRB,221108,Elena Gemovic,18
SRB,215905,Bojana Markovic,16
SRB,220085,Sara Gvozdenovic,15
SRB,201421,Ana Ivanovic,15
SRB,206051,Marina Kachar,14
SRB,106358,Miki Jankovic,11
SRB,215296,Kristina Miletic,11
SRB,222292,Jelena Kovac,10
SRB,214601,Jelena Lukic,10
SRB,105661,Ilija Vucic,9
SRB,220063,Tamara Milosevic,9
SRB,221175,Jovana Babic,7
SRB,201587,Bojana Jovanovski,7
SRB,105831,Marko Djokovic,6
SRB,239392,Mia Ristic,6
SRB,203488,Doroteja Eric,5
SRB,239476,Natalija Senic,5
SRB,215578,Andrijana Stoilkovic,5
SRB,215294,Andjela Sebrek,5
SRB,216335,Andjela Skrobonja,4
SRB,239474,Andrea Obradovic,4
SRB,212010,Vanja Klaric,4
SRB,220800,Dejana Milenkovic,4
SRB,220294,Tara Gancev,4
SRB,213924,Tamara Tomic,3
SRB,239384,Fatma Idrizovic,3
SRB,202327,Marko Miladinovic,3
SRB,214704,Jovana Vukovic,3
SRB,233746,Andjela Lopicic,3
SRB,209098,Hamad Medjedovic,3
SRB,236957,Lola Radivojevic,3
SRB,216563,Katarina Kostic,2
SRB,206259,Katarina Adamovic,2
SRB,239486,Nevena Kolarevic,2
SRB,214519,Mila Masic,2
SRB,222293,Andjela Vidovic,2
SRB,214283,Mila Popivoda,2
SRB,221934,Mija Ljubic,2
SRB,238067,Anastasija Radojevic,2
SRB,215297,Anastassia Pantelic,2
SRB,206217,Andjela Novcic,2
SRB,220661,Vera Markovic,1
SRB,138688,Milan Drinic,1
SRB,216087,Mia Mijatovic,1
SRB,222678,Senka Deletic,1
SRB,222543,Jelena Marjanovic,1
SRB,104306,Ivan Bjelica,1
SRB,214655,Aleksandra Stosic,1
SRB,214703,Isidora Zivkovic,1
SRB,206258,Dunja Stamenkovic,1
SRB,105440,Arsenije Zlatanovic,1
SRB,106046,Nebojsa Peric,1
SRB,222833,Ema Turudija,1
SRB,239490,Anastasija Arsic,1
SRB,214747,Mila Mejic,1
SRB,220660,Milica Vujovic,1
SRB,222542,Iva Divac,1
SRI,220453,Adithya Karunaratne,59
SRI,214617,Nethmi Himashi Waduge,4
SRI,212244,Amreetha Muttiah,3
SRI,221852,Anika Seneviratne,2
SRI,212294,Thisuri Molligoda,2
SRI,134886,Sharmal Dissanayake,2
SRI,214616,Medhira Samarasinghe,1
SRI,221854,Savini Jayasuriya,1
SRI,104631,Harshana Godamanna,1
SUI,103819,Roger Federer,190
SUI,105967,Henri Laaksonen,189
SUI,202424,Conny Perrin,189
SUI,203530,Viktorija Golubic,180
SUI,213525,Jil Belen Teichmann,171
SUI,213837,Ylena In Albon,166
SUI,202505,Belinda Bencic,165
SUI,104527,Stan Wawrinka,147
SUI,215259,Leonie Kung,142
SUI,214826,Susan Bandecchi,140
SUI,201527,Stefanie Voegele,139
SUI,206175,Tess Sugnaux,135
SUI,215899,Simona Waltert,121
SUI,206419,Karin Kennel,118
SUI,214119,Rebeka Masarova,109
SUI,203326,Lisa Sabino,106
SUI,211557,Nina Stadler,101
SUI,215111,Joanne Zuger,92
SUI,215138,Lulu Radovcic,80
SUI,201490,Timea Bacsinszky,80
SUI,215697,Arlinda Rushiti,79
SUI,200067,Patty Schnyder,75
SUI,144817,Marc Andrea Huesler,74
SUI,220489,Valentina Ryser,72
SUI,214930,Jenny Duerst,62
SUI,216045,Svenja Ochsner,62
SUI,211821,Chiara Grimm,58
SUI,201670,Amra Sadikovic,53
SUI,103843,Marco Chiudinelli,53
SUI,215472,Fiona Ganz,53
SUI,215712,Nicole Gadient,52
SUI,221254,Nadine Keller,48
SUI,106310,Alexander Ritschard,45
SUI,220593,Kristina Milenkovic,43
SUI,202631,Lara Michel,42
SUI,105161,Yann Marti,40
SUI,220769,Bojana Klincov,38
SUI,221062,Marie Mettraux,38
SUI,215021,Naima Karamoko,37
SUI,206144,Xenia Knoll,35
SUI,221386,Sebastianna Scilipoti,35
SUI,105928,Luca Margaroli,34
SUI,210108,Sandy Marti,33
SUI,214980,Jessica Crivelletto,24
SUI,104847,Adrien Bossel,23
SUI,215796,Corina Mader,22
SUI,201472,Romina Oprandi,20
SUI,105757,Sandro Ehrat,18
SUI,215589,Pauline Wuarin,18
SUI,134472,Antoine Bellier,13
SUI,214372,Daniela Vukovic,13
SUI,215881,Aline Thommen,13
SUI,211884,Chiara Frapolli,12
SUI,208502,Dominic Stephan Stricker,11
SUI,221153,Sophie Luescher,11
SUI,233738,Lea Magun,11
SUI,214455,Andrina Peer,10
SUI,213526,Sara Ottomano,10
SUI,216173,Katerina Tsygourova,8
SUI,126627,Johan Nikles,7
SUI,221159,Alina Granwehr,5
SUI,106391,Adrian Bodmer,5
SUI,215473,Sina Zuger,4
SUI,214971,Kim Fontana,4
SUI,221161,Melody Hefti,3
SUI,232447,Celine Naef,3
SUI,214827,Tamara Arnold,3
SUI,132573,Luca Castelnuovo,3
SUI,206418,Imane Maelle Kocher,3
SUI,105369,Riccardo Maiga,2
SUI,207605,Jakub Paul,2
SUI,233735,Julie Sappl,2
SUI,132575,Raphael Baltensperger,2
SUI,215302,Chiara Merico,2
SUI,209857,Leandro Riedi,2
SUI,223064,Natalia Fehr,2
SUI,125842,Adam Moundir,1
SUI,221156,Michele Temperli,1
SUI,221320,Sophia Unger,1
SUI,144908,Arturo Schmidt,1
SUI,200329,Remy Bertola,1
SUI,223435,Milla Sequeira,1
SUI,211282,Samantha Koelliker,1
SUI,214824,Medina Sahinagic,1
SUI,144919,Yann Wojcik,1
SUI,233734,Arianna Nepomuceno,1
SUI,222160,Sara Paunovic,1
SUI,215559,Laura Tinello,1
SVK,214149,Viktoria Kuzmova,205
SVK,106075,Jozef Kovalik,182
SVK,105413,Andrej Martin,177
SVK,105613,Norbert Gombos,168
SVK,211685,Rebecca Sramkova,153
SVK,105041,Lukas Lacko,149
SVK,205875,Chantal Skamlova,139
SVK,203533,Anna Karolina Schmiedlova,138
SVK,106110,Filip Horansky,127
SVK,105373,Martin Klizan,127
SVK,202450,Jana Cepelova,126
SVK,214295,Tereza Mihalikova,126
SVK,201568,Kristina Kucova,114
SVK,201495,Dominika Cibulkova,114
SVK,202636,Zuzana Zlochova,93
SVK,144684,Alex Molcan,91
SVK,215077,Viktoria Morvayova,89
SVK,201517,Magdalena Rybarikova,87
SVK,202922,Michaela Honcova,84
SVK,203428,Vivien Juhaszova,73
SVK,201649,Lenka Jurikova,60
SVK,214750,Timea Jaruskova,59
SVK,127760,Lukas Klein,57
SVK,221382,Katarina Kuzmova,54
SVK,221309,Sofia Milatova,50
SVK,214123,Kristina Schmiedlova,45
SVK,221150,Eszter Meri,41
SVK,214716,Jana Jablonovska,41
SVK,220160,Romana Cisovska,37
SVK,215505,Laura Svatikova,35
SVK,213879,Barbara Kotelesova,32
SVK,211310,Ingrid Vojcinakova,32
SVK,213594,Sandra Jamrichova,28
SVK,216033,Alica Rusova,28
SVK,201290,Daniela Hantuchova,28
SVK,211323,Natalia Vajdova,26
SVK,215607,Laura Maluniakova,18
SVK,222637,Anika Jaskova,16
SVK,234482,Yvonna Zuffova,11
SVK,221154,Klara Ondrejcekova,11
SVK,216084,Viktoria Surova,8
SVK,213016,Petra Uberalova,8
SVK,222705,Michaela Kadleckova,8
SVK,232443,Sara Suchankova,7
SVK,222092,Radka Zelnickova,7
SVK,103938,Igor Zelenay,6
SVK,233743,Nikola Daubnerova,6
SVK,235154,Mia Chudejova,6
SVK,220291,Lenka Stara,5
SVK,222620,Martina Marusinova,5
SVK,222544,Barbora Cibakova,5
SVK,200403,Patrik Nema,5
SVK,126979,Martin Blasko,4
SVK,223327,Lucia Krivosudska,4
SVK,106307,Patrik Fabian,4
SVK,221342,Bianca Behulova,3
SVK,202315,Tomas Liska,3
SVK,233747,Nina Vargova,3
SVK,214431,Barbora Palcatova,3
SVK,220292,Kiara Petrovicka,3
SVK,245109,Andrej Glvac,3
SVK,210334,Simonka Parajova,3
SVK,223016,Zuzana Pavelekova,2
SVK,214852,Martina Husarova,2
SVK,221464,Ema Bolebruchova,2
SVK,239112,Lucia Pinkova,2
SVK,241718,Vanda Vargova,2
SVK,235161,Irina Balus,2
SVK,214862,Martina Okalova,2
SVK,223150,Ela Platenikova,1
SVK,216278,Martina Fricova,1
SVK,222937,Diana Mascenikova,1
SVK,235160,Salma Drugdova,1
SVK,223092,Klara Sameliak,1
SVK,241022,Victoria Chramcova,1
SVK,202938,Zuzana Luknarova,1
SVK,222621,Emma Hubekova,1
SVK,222126,Natalia Schwarcova,1
SVK,213925,Natalia Zorgovska,1
SVK,117363,Matej Maruscak,1
SVK,236983,Natalia Slaba,1
SVK,126540,Peter Vajda,1
SVK,220293,Adriana Senkarova,1
SVK,223154,Laura Beresova,1
SVK,105043,Marek Semjan,1
SVK,220270,Timea Pavlickova,1
SVK,215025,Tamara Kupkova,1
SVK,222922,Patricia Hlinkova,1
SVK,221253,Petra Seresova,1
SVK,221007,Nina Stankovska,1
SWE,111200,Elias Ymer,174
SWE,144707,Mikael Ymer,160
SWE,202490,Rebecca Peterson,154
SWE,211541,Jacqueline Cabaj Awad,145
SWE,213714,Fanny Ostlund,134
SWE,214405,Mirjam Bjorklund,116
SWE,201596,Johanna Larsson,102
SWE,214973,Linnea Malmqvist,84
SWE,208939,Marina Yudanov,72
SWE,206178,Susanne Celik,66
SWE,211643,Kajsa Rinaldo Persson,53
SWE,216385,Caijsa Wilda Hennemann,51
SWE,210957,Cornelia Lister,51
SWE,215926,Julita Saner,49
SWE,105436,Markus Eriksson,49
SWE,204379,Brenda Njuki,41
SWE,214438,Ida Jarlskog,37
SWE,105872,Christian Lindell,33
SWE,221357,Maria Fernanda Morales,32
SWE,206228,Anette Munozova,30
SWE,219984,Melis Yasar,29
SWE,204381,Louise Brunskog,28
SWE,220762,Julia Lovqvist,25
SWE,214324,Julia Rosenquist,22
SWE,220321,Jacquline Nylander Altelius,19
SWE,220331,Molly Helgesson,17
SWE,222041,Maja Radenkovic,14
SWE,201653,Ellen Allgurin,13
SWE,221369,Lisa Zaar,12
SWE,106035,Isak Arvidsson,12
SWE,111197,Jonathan Mridha,12
SWE,215175,Alexandra Viktorovitch,12
SWE,223184,Vanessa Ersoz,12
SWE,110596,Fred Simonsson,11
SWE,106064,Lucas Renard,10
SWE,105113,Patrik Rosenholm,10
SWE,216384,Maria Petrovic,9
SWE,144797,Carl Soderlund,9
SWE,204255,Paulina Milosavljevic,9
SWE,233740,Izabelle Persson,8
SWE,105427,Milos Sekulic,7
SWE,221410,Fanny Norin,7
SWE,220322,Julia Keranovic,6
SWE,222043,Victoria Carlsten,6
SWE,215515,Katerina Filip,5
SWE,221084,Olivia Malm,5
SWE,221085,Sydney Berlin,4
SWE,222842,Louise Wikander,4
SWE,220767,Klara Milicevic,4
SWE,122585,Andre Goransson,4
SWE,213871,Emma Ek,3
SWE,134767,Sam Taylor,3
SWE,219971,Matilda Lenngren,3
SWE,213693,Sandra Ortevall,3
SWE,126753,Daniel Appelgren,3
SWE,221712,Agnes Gustafsson,3
SWE,200418,Karl Friberg,3
SWE,214921,Adna Sofradzija,3
SWE,110647,Filip Bergevi,2
SWE,219865,Rebecca Ehn,2
SWE,111201,Christoffer Solberg,2
SWE,202339,Linus Frost,2
SWE,221565,Wilma Bergqvist,2
SWE,222236,Sara Dahlstrom,2
SWE,126760,Christian Samuelsson,2
SWE,214922,Rebecca Gustafson,2
SWE,200419,Jonas Eriksson Ziverts,2
SWE,220943,Johanna Strom,2
SWE,212041,Paulina Wulcan,2
SWE,221409,Elin Vilen,2
SWE,215108,Sara Amiri,2
SWE,220779,Martina Petrovic,1
SWE,220376,Therese Ekdahl,1
SWE,221033,Tina Vlajic,1
SWE,220755,Karolina Tilander,1
SWE,126758,Simon Freund,1
SWE,202432,Hilda Melander,1
SWE,222054,Arijana Korac,1
SWE,111784,Gustav Hansson,1
SWE,133177,Robin Thour,1
SWE,221048,Nathalie Johansson,1
SWE,205924,Malin Ulvefeldt,1
SWE,103811,Andreas Siljestrom,1
SWE,219947,Victoria Saldh,1
SWE,221338,Smilla Kjaergaard,1
SWE,200113,Eric Samuelsson,1
SWE,222132,Marta Louise Soederberg,1
THA,204223,Peangtarn Plipuech,122
THA,202503,Luksika Kumkhum,120
THA,214277,Bunyawi Thamchaiwat,94
THA,201682,Nudnida Luangnam,92
THA,211756,Patcharin Cheapchandej,66
THA,216566,Mananchaya Sawangkaew,43
THA,201679,Varatchaya Wongteanchai,41
THA,213828,Chompoothip Jandakate,36
THA,215186,Watsachol Sawasdee,34
THA,106397,Wishaya Trongcharoenchaikul,33
THA,213841,Tamachan Momkoonthod,32
THA,201631,Nicha Lertpitaksinchai,29
THA,201598,Noppawan Lertcheewakarn,29
THA,220392,Punnin Kovapitukted,27
THA,206154,Varunya Wongteanchai,22
THA,220598,Aunchisa Chanta,22
THA,206151,Kamonwan Buayam,21
THA,220171,Supapitch Kuearum,16
THA,204355,Katherine Westbury,13
THA,213826,Plobrung Plipuech,12
THA,111181,Pruchya Isarow,9
THA,211974,Chanikarn Silakul,6
THA,210892,Apichaya Runglerdkriangkrai,6
THA,127143,Jirat Navasirisomboon,5
THA,223005,Anchisa Chanta,5
THA,215187,Yinglak Jittakoat,5
THA,200080,Puriwat Chatpatcharoen,4
THA,105579,Kittipong Wachiramanowong,4
THA,220597,Thasaporn Naklo,3
THA,216329,Lunda Kumhom,3
THA,207139,Palaphoom Kovapitukted,3
THA,103921,Sonchat Ratiwatana,2
THA,220393,Mai Napatt Nirundorn,2
THA,219681,Rada Manataweewat,2
THA,222969,Vera Deepoem,1
THA,103920,Sanchai Ratiwatana,1
THA,206881,Chanon Phunsawat,1
THA,127154,Suthinan Tanthaseraneewat,1
THA,111183,Chayanon Kaewsuto,1
THA,221277,Warisara Lee,1
THA,223113,Yatawee Chimcham,1
THA,121840,Chaleechan Tanasugarn,1
THA,220176,Natcharee Teerachodjiranon,1
THA,222413,Natasha Sengphrachanh,1
THA,211973,Chatchaya Sakchatchawan,1
THA,216290,Thitirat Kanaphuet,1
THA,216291,Dolavee Tumthong,1
TJK,221828,Anastasiya Tursunova,3
TJK,219422,Takhmina Burkhanova,2
TPE,105359,Jason Jung,164
TPE,201444,Su Wei Hsieh,143
TPE,210926,Pei Chi Lee,124
TPE,202693,Ya Hsuan Lee,116
TPE,220466,Joanna Garland,86
TPE,201578,Kai Chen Chang,84
TPE,126555,Tung Lin Wu,80
TPE,104229,Yen Hsun Lu,80
TPE,206111,Hua Chen Lee,74
TPE,215314,En Shuo Liang,69
TPE,105738,Tsung Hua Yang,67
TPE,210931,Ching Wen Hsu,54
TPE,202358,Chun Hsin Tseng,51
TPE,104499,Jimmy Wang,27
TPE,104251,Ti Chen,25
TPE,220500,Ya Hsin Lee,20
TPE,214589,I Hsuan Cho,19
TPE,214587,Pei Hsuan Chen,17
TPE,134120,Kuan Yi Lee,16
TPE,215315,Yi Tsen Cho,15
TPE,211694,Yu Ting Hsieh,12
TPE,127187,Chien Hsun Lo,11
TPE,202359,Chin Wei Chan,10
TPE,200318,Yu Hsiou Hsu,7
TPE,105448,Hsien Yin Peng,6
TPE,105850,Cheng Peng Hsieh,6
TPE,144726,Shao Fan Liu,5
TPE,105006,Chu Huan Yi,5
TPE,214588,Ya Yun Pai,5
TPE,222390,Ya Yi Yang,3
TPE,126556,Wei De Lin,3
TPE,105490,Jui Chen Hung,3
TPE,215579,Hsin Yuan Shih,3
TPE,105946,Liang Chi Huang,3
TPE,202052,Ray Ho,2
TPE,201384,Chia Jung Chuang,2
TPE,106396,Cheng Yu Yu,2
TPE,215038,Pei Ju Chien,2
TPE,214591,Fang Hsien Wu,2
TPE,213751,En Pei Huang,2
TPE,215319,Yang Lee,2
TPE,203318,Shu Ying Hsieh,1
TPE,134113,Cing Yang Meng,1
TPE,222412,Ke Syuan Jhang,1
TPE,221745,Kuan Yi Lee,1
TPE,122262,Wen Chun Liang,1
TPE,138640,Liang Yu Richard Lin,1
TRI,212272,Breana Stampfli,11
TRI,206091,Yolande Leacock,8
TRI,212165,Anneliese Rose,2
TUN,202460,Ons Jabeur,189
TUN,104291,Malek Jaziri,141
TUN,214032,Chiraz Bechri,74
TUN,109734,Skander Mansouri,24
TUN,144826,Aziz Dougaz,19
TUN,221767,Wiem Boubaker,11
TUN,215474,Ferdaous Bahri,11
TUN,221777,Feryel Ben Hassen,9
TUN,214450,Mouna Bouzgarrou,9
TUN,121411,Moez Chargui,7
TUN,221974,Sarah Lisa Aubertin,7
TUN,223448,Chahd Berriri,5
TUN,221402,Nour Gueblaoui,4
TUN,221764,Amal Gati,3
TUN,230130,Hiba Heni,3
TUN,225860,Lina Hachem,3
TUN,223446,Ghalia Guizani,2
TUN,221615,Amel Sammari,2
TUN,232893,Linda Ajimi,2
TUN,238083,Nadine Abid,2
TUN,228913,Roua Limem,1
TUN,239129,Lina Soussi,1
TUN,223022,Amira Bargaoui,1
TUR,201664,Pemra Ozgen,154
TUR,201666,Cagla Buyukakcay,137
TUR,201701,Basak Eraydin,125
TUR,213998,Ipek Oz,121
TUR,203534,Melis Sezer,116
TUR,117356,Cem Ilkel,113
TUR,214507,Berfu Cengiz,113
TUR,203567,Ipek Soylu,112
TUR,215879,Ilay Yoruk,77
TUR,123795,Altug Celikbilek,76
TUR,220309,Zeynep Sonmez,57
TUR,206227,Cemre Anil,45
TUR,104947,Marsel Ilhan,33
TUR,220356,Doga Turkmen,30
TUR,222803,Ozlem Uslu,24
TUR,144985,Ergi Kirkin,16
TUR,220798,Semra Aksu,13
TUR,220797,Miray Konar,11
TUR,220751,Melis Ayda Uyar,9
TUR,222893,Melisa Senli,8
TUR,215575,Selin Ovunc,8
TUR,221341,Asli Ozcan,7
TUR,245146,Zeynep Sena Sarioglan,7
TUR,202557,Hulya Esen,7
TUR,211689,Deniz Paykoc,7
TUR,220279,Tuana Tinaztepe,7
TUR,220173,Betina Tokac,6
TUR,221379,Ilayda Baykan,6
TUR,214359,Doga Selen Takunyaci,6
TUR,220297,Selina Atay,6
TUR,223118,Alara Ayaz,6
TUR,216569,Zeynep  Sena Sarioglan,6
TUR,220588,Beyda Baykal,6
TUR,222762,Aysegul Mert,6
TUR,214924,Basak Akbas,5
TUR,223283,Zeynep Su Yavuz,5
TUR,215439,Azradeniz Comlek,4
TUR,223207,Dora Olgungul,4
TUR,222856,Defne Cirpanli,4
TUR,219927,Gozde Turhan,4
TUR,224488,Duru Soke,3
TUR,223017,Billur Gonlusen,3
TUR,122589,Sefa Suluoglu,2
TUR,211962,Muge Topsel,2
TUR,200565,Cengiz Aksu,2
TUR,105551,Anil Yuksel,2
TUR,223119,Selin Lidya Sepken,2
TUR,125833,Mert Naci Turker,2
TUR,211422,Esen Kokce,2
TUR,124126,Sarp Agabigun,2
TUR,205949,Dilara Yurtkuran,2
TUR,233736,Zeynep Erbakan,2
TUR,224487,Mihrisah Yapici,2
TUR,214000,Inci Ogut,2
TUR,223316,Pelin Colak,2
TUR,222957,Eda Arli,1
TUR,215342,Ebru Zeynep Yazgan,1
TUR,239494,Elif Albayrak,1
TUR,224486,Lara Onal,1
TUR,207568,Baran Cengiz,1
